Sample_Name,OTU,values
Acizzia_solanicola,SV1_f__Sphingomonadaceae,0.8938111393872316
Anomalopsylla_insignita,SV1_f__Sphingomonadaceae,0.5694320254995915
Acizzia_uncatoides,SV2_Sphingomonas,0.8765062592241368
Trioza_bifida,SV2_Sphingomonas,0.9553209210680352
Ctenarytaina_SHORT,SV2_Sphingomonas,0.8307053885858448
Ctenarytaina_clavata_sp_B,SV2_Sphingomonas,0.8276494814761892
Ctenarytaina_fuchsia_A,SV2_Sphingomonas,0.8177056653141576
Ctenarytaina_eucalypti,SV2_Sphingomonas,0.8317818253324846
Ctenarytaina_longicauda,SV2_Sphingomonas,0.8295960142594728
Acizzia_acaciaebaileyanae,SV3_Sphingomonas,0.7195697978362329
Trioza_subvexa,SV3_Sphingomonas,0.8214903944044325
Trioza_OMAHUTA,SV3_Sphingomonas,0.821278033985364
Trioza_compressa,SV3_Sphingomonas,0.8237808815558118
Trioza_dacrydii,SV3_Sphingomonas,0.8147963922754421
Trioza_obscura,SV3_Sphingomonas,0.810089843281463
Trioza_sp_A,SV3_Sphingomonas,0.829893191868093
Trioza_sp_D,SV3_Sphingomonas,0.8282113364398368
Ctenarytaina_fuchsia_B,SV3_Sphingomonas,0.6608762789048584
Anomalopsylla_insignita,SV3_Sphingomonas,0.426083475375051
Acizzia_dodonaeae,SV4_Sphingomonas,0.5895242062826374
Acizzia_acaciae,SV4_Sphingomonas,0.5770076064996923
Acizzia_albizziae,SV4_Sphingomonas,0.5574487939325091
Trioza_OMAHUTA,SV4_Sphingomonas,0.6850947608595691
Trioza_decurvata,SV4_Sphingomonas,0.6735045456109154
Trioza_vitreoradiata,SV4_Sphingomonas,0.6846296206145481
Trioza_irregularis,SV4_Sphingomonas,0.6990173667369177
Ctenarytaina_SHORT,SV4_Sphingomonas,0.561583627714153
Ctenarytaina_clavata_sp_A,SV4_Sphingomonas,0.5629310614589315
Ctenarytaina_clavata_sp_B,SV4_Sphingomonas,0.5632931542483914
Ctenarytaina_eucalypti,SV4_Sphingomonas,0.48760876533523373
Ctenarytaina_spatulata,SV4_Sphingomonas,0.5071393279020726
Ctenarytaina_longicauda,SV4_Sphingomonas,0.5298443272807883
Acizzia_jucunda,SV5_Sphingomonas,0.5970592473252976
Acizzia_errabunda,SV5_Sphingomonas,0.5994034070301635
Acizzia_dodonaeae,SV5_Sphingomonas,0.6255538018971335
Acizzia_acaciae,SV5_Sphingomonas,0.6292247177275675
Acizzia_albizziae,SV5_Sphingomonas,0.6550255296293898
Psylla_carmichaeliae_E,SV5_Sphingomonas,0.5258626065115551
Trioza_curta,SV5_Sphingomonas,0.6510185323007792
Trioza_doryphora,SV5_Sphingomonas,0.7935320809692753
Trioza_subvexa,SV5_Sphingomonas,0.7920841470568027
Trioza_OMAHUTA,SV5_Sphingomonas,0.793229288563169
Trioza_compressa,SV5_Sphingomonas,0.7953017398081961
Trioza_bifida,SV5_Sphingomonas,0.7741928871035157
Trioza_gourlayi,SV5_Sphingomonas,0.7760142323163268
Trioza_dacrydii,SV5_Sphingomonas,0.763500860291827
Trioza_obscura,SV5_Sphingomonas,0.742564416298431
Trioza_sp_D,SV5_Sphingomonas,0.7350735616469454
Trioza_fasciata,SV5_Sphingomonas,0.731770362880194
Trioza_irregularis,SV5_Sphingomonas,0.7352402777564881
Trioza_MASSEY,SV5_Sphingomonas,0.7013378522756418
Psyllopsis_fraxinicola,SV5_Sphingomonas,0.5795740832304954
Glycaspis_granulata,SV5_Sphingomonas,0.3833160279820797
Ctenarytaina_SHORT,SV5_Sphingomonas,0.5800960044880572
Ctenarytaina_pollicaris,SV5_Sphingomonas,0.5798675235741259
Ctenarytaina_clavata_sp_A,SV5_Sphingomonas,0.5716330549016635
Ctenarytaina_clavata_sp_B,SV5_Sphingomonas,0.5737451390720851
Ctenarytaina_fuchsia_A,SV5_Sphingomonas,0.5810312076443116
Ctenarytaina_fuchsia_B,SV5_Sphingomonas,0.5808812748436245
Ctenarytaina_eucalypti,SV5_Sphingomonas,0.5389583394064981
Ctenarytaina_spatulata,SV5_Sphingomonas,0.5012406201465096
Ctenarytaina_thysanura,SV5_Sphingomonas,0.48748483106172075
Anomalopsylla_POLLEN_ISLAND,SV5_Sphingomonas,0.2442397040051467
Anomalopsylla_insignita,SV5_Sphingomonas,0.24077664534741824
Acizzia_jucunda,SV6_Altererythrobacter,0.7022452523058916
Psylla_carmichaeliae_E,SV6_Altererythrobacter,0.6881426912740674
Ctenarytaina_SHORT,SV6_Altererythrobacter,0.6055685500642543
Ctenarytaina_sp_A,SV6_Altererythrobacter,0.6179679374219134
Acizzia_uncatoides,SV7_Novosphingobium,0.5066059496898782
Acizzia_acaciaebaileyanae,SV7_Novosphingobium,0.49072300692206133
Psylla_apicalis,SV7_Novosphingobium,0.41920203073537937
Trioza_BRENDA_MAY,SV7_Novosphingobium,0.4328872806808443
Trioza_bifida,SV7_Novosphingobium,0.44479026643989344
Trioza_fasciata,SV7_Novosphingobium,0.48401114447092985
Trioza_sp_C,SV7_Novosphingobium,0.459288357169138
Ctenarytaina_SHORT,SV7_Novosphingobium,0.35836589666087965
Ctenarytaina_sp_B,SV7_Novosphingobium,0.3592349892680175
Ctenarytaina_clavata_sp_B,SV7_Novosphingobium,0.36523876782146153
Ctenarytaina_fuchsia_A,SV7_Novosphingobium,0.31564558052338276
Anomalopsylla_POLLEN_ISLAND,SV7_Novosphingobium,0.22453469159215375
Acizzia_hakeae,SV8_f__Sphingomonadaceae,0.5006084022092387
Acizzia_jucunda,SV8_f__Sphingomonadaceae,0.5102628465064653
Acizzia_errabunda,SV8_f__Sphingomonadaceae,0.5043942519898875
Acizzia_uncatoides,SV8_f__Sphingomonadaceae,0.4920561572618739
Acizzia_dodonaeae,SV8_f__Sphingomonadaceae,0.47258570356406243
Acizzia_acaciae,SV8_f__Sphingomonadaceae,0.45965671295964133
Acizzia_acaciaebaileyanae,SV8_f__Sphingomonadaceae,0.45458205825388176
Acizzia_albizziae,SV8_f__Sphingomonadaceae,0.4563645574404007
Acizzia_solanicola,SV8_f__Sphingomonadaceae,0.45908911855282003
Bactericera_cockerelli,SV8_f__Sphingomonadaceae,0.502482232384694
Casuarinicola_australis,SV8_f__Sphingomonadaceae,0.5036768517577175
Trioza_BRENDA_MAY,SV8_f__Sphingomonadaceae,0.5962641455639345
Trioza_bifida,SV8_f__Sphingomonadaceae,0.6030301945411339
Trioza_decurvata,SV8_f__Sphingomonadaceae,0.6038826235073341
Trioza_colorata,SV8_f__Sphingomonadaceae,0.6223470951998301
Trioza_falcata,SV8_f__Sphingomonadaceae,0.5955766246262535
Trioza_discariae,SV8_f__Sphingomonadaceae,0.6034380060534932
Trioza_hebicola,SV8_f__Sphingomonadaceae,0.600901956649202
Trioza_vitreoradiata,SV8_f__Sphingomonadaceae,0.6002906181396253
Trioza_fasciata,SV8_f__Sphingomonadaceae,0.5983640300152965
Trioza_irregularis,SV8_f__Sphingomonadaceae,0.603543002027955
Trioza_sp_C,SV8_f__Sphingomonadaceae,0.6036992909945392
Trioza_panacis,SV8_f__Sphingomonadaceae,0.6054438425096015
Trioza_PRICES_VALLEY,SV8_f__Sphingomonadaceae,0.5949272346001439
Triozid_sp,SV8_f__Sphingomonadaceae,0.5735504158621303
Calophya_schini,SV8_f__Sphingomonadaceae,0.5504267901555406
Psyllopsis_fraxini,SV8_f__Sphingomonadaceae,0.40997255664299964
Psyllopsis_fraxinicola,SV8_f__Sphingomonadaceae,0.41464761741849393
Eucalyptolyma_maideni,SV8_f__Sphingomonadaceae,0.4425167147696359
Glycaspis_granulata,SV8_f__Sphingomonadaceae,0.45911964063506355
Ctenarytaina_SHORT,SV8_f__Sphingomonadaceae,0.45959364320666707
Ctenarytaina_pollicaris,SV8_f__Sphingomonadaceae,0.4598842193012823
Ctenarytaina_sp_B,SV8_f__Sphingomonadaceae,0.4593640859856987
Ctenarytaina_clavata_sp_A,SV8_f__Sphingomonadaceae,0.4526047340733436
Ctenarytaina_sp_A,SV8_f__Sphingomonadaceae,0.4739259687858008
Ctenarytaina_fuchsia_A,SV8_f__Sphingomonadaceae,0.45960986008820603
Ctenarytaina_fuchsia_B,SV8_f__Sphingomonadaceae,0.44600960410156243
Ctenarytaina_eucalypti,SV8_f__Sphingomonadaceae,0.5493681504635717
Ctenarytaina_spatulata,SV8_f__Sphingomonadaceae,0.5747416517093369
Ctenarytaina_longicauda,SV8_f__Sphingomonadaceae,0.521318003418107
Ctenarytaina_insularis,SV8_f__Sphingomonadaceae,0.49314862845533536
Anomalopsylla_POLLEN_ISLAND,SV8_f__Sphingomonadaceae,0.22163489379153437
Trioza_subacuta,SV9_f__Sphingomonadaceae,0.7459159402975811
Acizzia_jucunda,SV10_Novosphingobium,0.8383268707220132
Acizzia_errabunda,SV10_Novosphingobium,0.8406235051382359
Acizzia_dodonaeae,SV10_Novosphingobium,0.8320927740996508
Acizzia_acaciae,SV10_Novosphingobium,0.8301946559335597
Acizzia_acaciaebaileyanae,SV10_Novosphingobium,0.8343507183471787
Acizzia_albizziae,SV10_Novosphingobium,0.839548881743497
Acizzia_solanicola,SV10_Novosphingobium,0.8430123370167788
Casuarinicola_australis,SV10_Novosphingobium,0.8460594119492546
Trioza_vitreoradiata,SV10_Novosphingobium,0.9014414223313822
Trioza_fasciata,SV10_Novosphingobium,0.9048982086238151
Trioza_irregularis,SV10_Novosphingobium,0.8979563066757862
Trioza_sp_C,SV10_Novosphingobium,0.8974434262663067
Trioza_PRICES_VALLEY,SV10_Novosphingobium,0.9027419739936872
Triozid_sp,SV10_Novosphingobium,0.8339882329865519
Calophya_schini,SV10_Novosphingobium,0.7774213588482809
Eucalyptolyma_maideni,SV10_Novosphingobium,0.664151511578268
Ctenarytaina_SHORT,SV10_Novosphingobium,0.7673987713792376
Ctenarytaina_pollicaris,SV10_Novosphingobium,0.7676262432412392
Ctenarytaina_sp_B,SV10_Novosphingobium,0.7686823523641131
Ctenarytaina_clavata_sp_A,SV10_Novosphingobium,0.7590497956711129
Ctenarytaina_sp_A,SV10_Novosphingobium,0.7558254493826244
Ctenarytaina_fuchsia_A,SV10_Novosphingobium,0.7697370021201095
Ctenarytaina_fuchsia_B,SV10_Novosphingobium,0.7701483849239597
Ctenarytaina_eucalypti,SV10_Novosphingobium,0.7776522856607407
Ctenarytaina_spatulata,SV10_Novosphingobium,0.7681994304361821
Ctenarytaina_thysanura,SV10_Novosphingobium,0.7735847329911949
Ctenarytaina_longicauda,SV10_Novosphingobium,0.7585336737572
Anomalopsylla_POLLEN_ISLAND,SV10_Novosphingobium,0.5392018573607035
Psylla_frodobagginsi,SV11_Novosphingobium,0.7923659687244821
Trioza_panacis,SV11_Novosphingobium,0.8817948966493976
Acizzia_uncatoides,SV12_Novosphingobium,0.6637093221785153
Acizzia_dodonaeae,SV12_Novosphingobium,0.6956038270495348
Acizzia_albizziae,SV12_Novosphingobium,0.6524090681737075
Arytainilla_spartiophila,SV12_Novosphingobium,0.6285970211391437
Psylla_frodobagginsi,SV12_Novosphingobium,0.6379167503664136
Psylla_apicalis,SV12_Novosphingobium,0.6360629108966537
Psylla_carmichaeliae_E,SV12_Novosphingobium,0.6425720396713851
Trioza_curta,SV12_Novosphingobium,0.6955798405371616
Trioza_BRENDA_MAY,SV12_Novosphingobium,0.727648832475797
Trioza_subvexa,SV12_Novosphingobium,0.7276637908971909
Trioza_OMAHUTA,SV12_Novosphingobium,0.7239949427344352
Trioza_sp_B,SV12_Novosphingobium,0.7249889247072457
Trioza_compressa,SV12_Novosphingobium,0.7338410806115376
Trioza_gourlayi,SV12_Novosphingobium,0.7186105304852579
Trioza_colorata,SV12_Novosphingobium,0.7228551153105728
Trioza_dacrydii,SV12_Novosphingobium,0.7205376682963056
Trioza_obscura,SV12_Novosphingobium,0.7144676385830957
Trioza_FORTROSE,SV12_Novosphingobium,0.7303631156738569
Trioza_discariae,SV12_Novosphingobium,0.7285872886378498
Trioza_sp_A,SV12_Novosphingobium,0.7285362016282328
Trioza_vitreoradiata,SV12_Novosphingobium,0.7299412015459263
Trioza_sp_D,SV12_Novosphingobium,0.7238177788037476
Trioza_irregularis,SV12_Novosphingobium,0.7284884910091665
Trioza_panacis,SV12_Novosphingobium,0.7257588290370238
Trioza_MASSEY,SV12_Novosphingobium,0.7224501509131781
Psyllopsis_fraxini,SV12_Novosphingobium,0.633248037594138
Psyllopsis_fraxinicola,SV12_Novosphingobium,0.6407045626928405
Ctenarytaina_SHORT,SV12_Novosphingobium,0.6217652063148276
Ctenarytaina_sp_B,SV12_Novosphingobium,0.6224941528346614
Ctenarytaina_sp_A,SV12_Novosphingobium,0.6145704950460411
Ctenarytaina_fuchsia_A,SV12_Novosphingobium,0.5903005698191391
Ctenarytaina_eucalypti,SV12_Novosphingobium,0.5829184187277022
Ctenarytaina_longicauda,SV12_Novosphingobium,0.6008188860383356
Anomalopsylla_insignita,SV12_Novosphingobium,0.33262914262669063
Acizzia_jucunda,SV13_Novosphingobium,0.519622313433854
Acizzia_uncatoides,SV13_Novosphingobium,0.501663165900139
Arytainilla_spartiophila,SV13_Novosphingobium,0.46015647854572567
Psylla_frodobagginsi,SV13_Novosphingobium,0.42257243104325815
Psylla_apicalis,SV13_Novosphingobium,0.4218228442714613
Psylla_carmichaeliae_C,SV13_Novosphingobium,0.4171089739422164
Psylla_carmichaeliae_E,SV13_Novosphingobium,0.41594471741794536
Trioza_curta,SV13_Novosphingobium,0.5950408424389769
Trioza_BRENDA_MAY,SV13_Novosphingobium,0.6959800260150868
Trioza_subvexa,SV13_Novosphingobium,0.6942381878323365
Trioza_OMAHUTA,SV13_Novosphingobium,0.6903086882140566
Trioza_sp_B,SV13_Novosphingobium,0.6889711052034391
Trioza_compressa,SV13_Novosphingobium,0.6967698504256085
Trioza_gourlayi,SV13_Novosphingobium,0.6771976057258234
Trioza_colorata,SV13_Novosphingobium,0.6563296941508946
Trioza_dacrydii,SV13_Novosphingobium,0.6617101818819656
Trioza_obscura,SV13_Novosphingobium,0.6352146506294349
Trioza_FORTROSE,SV13_Novosphingobium,0.6510478327253824
Trioza_sp_A,SV13_Novosphingobium,0.6541285935902352
Trioza_sp_D,SV13_Novosphingobium,0.654316369944798
Trioza_irregularis,SV13_Novosphingobium,0.6291954889539014
Trioza_MASSEY,SV13_Novosphingobium,0.6147227240642159
Psyllopsis_fraxini,SV13_Novosphingobium,0.4708719986387074
Psyllopsis_fraxinicola,SV13_Novosphingobium,0.4601630655874
Ctenarytaina_SHORT,SV13_Novosphingobium,0.5067852915886579
Ctenarytaina_sp_B,SV13_Novosphingobium,0.5055600689979645
Ctenarytaina_fuchsia_A,SV13_Novosphingobium,0.5312590961792637
Ctenarytaina_spatulata,SV13_Novosphingobium,0.3733288814244844
Anomalopsylla_insignita,SV13_Novosphingobium,0.10263153576091281
Acizzia_errabunda,SV14_Sphingobium,0.5654787455528699
Acizzia_dodonaeae,SV14_Sphingobium,0.5331802166763552
Acizzia_acaciae,SV14_Sphingobium,0.5858359731015199
Acizzia_albizziae,SV14_Sphingobium,0.5526283831454428
Trioza_OMAHUTA,SV14_Sphingobium,0.6198161612902219
Trioza_irregularis,SV14_Sphingobium,0.5815305956201307
Triozid_sp,SV14_Sphingobium,0.4967592547697018
Ctenarytaina_SHORT,SV14_Sphingobium,0.46818511490351555
Ctenarytaina_pollicaris,SV14_Sphingobium,0.4678990266694419
Ctenarytaina_sp_B,SV14_Sphingobium,0.4650168005904282
Ctenarytaina_clavata_sp_A,SV14_Sphingobium,0.46941006428936394
Ctenarytaina_clavata_sp_B,SV14_Sphingobium,0.46880789637471826
Ctenarytaina_sp_A,SV14_Sphingobium,0.4582617525059335
Ctenarytaina_fuchsia_A,SV14_Sphingobium,0.5176849446089083
Ctenarytaina_eucalypti,SV14_Sphingobium,0.33708082956174223
Ctenarytaina_spatulata,SV14_Sphingobium,0.3275522424055064
Ctenarytaina_thysanura,SV14_Sphingobium,0.32310384377395646
Acizzia_albizziae,SV15_Sphingobium,0.14258686002098508
Trioza_fasciata,SV15_Sphingobium,0.18158790494781635
Psyllopsis_fraxinicola,SV15_Sphingobium,0.004035495359125301
Acizzia_uncatoides,SV16_Sphingobium,0.3757238937416642
Arytainilla_spartiophila,SV16_Sphingobium,0.3236759048234755
Psylla_frodobagginsi,SV16_Sphingobium,0.3057496548321506
Psylla_apicalis,SV16_Sphingobium,0.30437238688285484
Psylla_carmichaeliae_C,SV16_Sphingobium,0.31139542674831644
Psylla_carmichaeliae_E,SV16_Sphingobium,0.31468050557840627
Trioza_curta,SV16_Sphingobium,0.3644049304732444
Trioza_BRENDA_MAY,SV16_Sphingobium,0.40727742944183387
Trioza_subvexa,SV16_Sphingobium,0.4109720357042696
Trioza_OMAHUTA,SV16_Sphingobium,0.40038246129308014
Trioza_sp_B,SV16_Sphingobium,0.40794806558910957
Trioza_compressa,SV16_Sphingobium,0.39966915178879814
Trioza_gourlayi,SV16_Sphingobium,0.39752703786516286
Trioza_colorata,SV16_Sphingobium,0.3852021483343465
Trioza_dacrydii,SV16_Sphingobium,0.3888015988737645
Trioza_obscura,SV16_Sphingobium,0.395778599021988
Trioza_FORTROSE,SV16_Sphingobium,0.416724641623641
Trioza_sp_A,SV16_Sphingobium,0.41877611897914413
Trioza_sp_D,SV16_Sphingobium,0.42047627396523907
Trioza_irregularis,SV16_Sphingobium,0.3889939693616959
Trioza_MASSEY,SV16_Sphingobium,0.41118748406723443
Psyllopsis_fraxini,SV16_Sphingobium,0.3684654192072348
Psyllopsis_fraxinicola,SV16_Sphingobium,0.3760308299107059
Ctenarytaina_sp_B,SV16_Sphingobium,0.2502921289934691
Ctenarytaina_fuchsia_A,SV16_Sphingobium,0.300114315887894
Anomalopsylla_insignita,SV16_Sphingobium,0
Acizzia_hakeae,SV17_Reyranella,0.5980818365679083
Acizzia_jucunda,SV17_Reyranella,0.5944878656940312
Acizzia_errabunda,SV17_Reyranella,0.6015921912299171
Acizzia_uncatoides,SV17_Reyranella,0.5852591073673402
Acizzia_dodonaeae,SV17_Reyranella,0.6039005686562998
Acizzia_acaciae,SV17_Reyranella,0.615983028745287
Acizzia_acaciaebaileyanae,SV17_Reyranella,0.6333877121459152
Acizzia_albizziae,SV17_Reyranella,0.6322292134216686
Acizzia_solanicola,SV17_Reyranella,0.6321727895606386
Psylla_carmichaeliae_A,SV17_Reyranella,0.5757843622046774
Psylla_carmichaeliae_E,SV17_Reyranella,0.5801498377269683
Casuarinicola_australis,SV17_Reyranella,0.5865351682261281
Trioza_BRENDA_MAY,SV17_Reyranella,0.6451709479939487
Trioza_doryphora,SV17_Reyranella,0.6453534048479521
Trioza_OMAHUTA,SV17_Reyranella,0.6457065664139469
Trioza_bifida,SV17_Reyranella,0.6493495810738913
Trioza_decurvata,SV17_Reyranella,0.6365050431050768
Trioza_colorata,SV17_Reyranella,0.6562450952613433
Trioza_dacrydii,SV17_Reyranella,0.6516789261045336
Trioza_discariae,SV17_Reyranella,0.6397623524903296
Trioza_vitreoradiata,SV17_Reyranella,0.6476600038980027
Trioza_fasciata,SV17_Reyranella,0.6270155446347193
Trioza_irregularis,SV17_Reyranella,0.6188967818047182
Trioza_sp_C,SV17_Reyranella,0.6183068642126954
Trioza_panacis,SV17_Reyranella,0.6168634661966383
Trioza_PRICES_VALLEY,SV17_Reyranella,0.6107708072099693
Triozid_sp,SV17_Reyranella,0.5565068887006359
Calophya_schini,SV17_Reyranella,0.5128850661227983
Psyllopsis_fraxinicola,SV17_Reyranella,0.4492557724411842
Blastopsylla_occidentalis,SV17_Reyranella,0.33349496602723383
Eucalyptolyma_maideni,SV17_Reyranella,0.3067111296383022
Ctenarytaina_SHORT,SV17_Reyranella,0.5124100226746157
Ctenarytaina_pollicaris,SV17_Reyranella,0.5115069452007402
Ctenarytaina_clavata_sp_A,SV17_Reyranella,0.5064559367342
Ctenarytaina_clavata_sp_B,SV17_Reyranella,0.5057269044840013
Ctenarytaina_sp_A,SV17_Reyranella,0.494037001082871
Ctenarytaina_fuchsia_A,SV17_Reyranella,0.5275541217285722
Ctenarytaina_fuchsia_B,SV17_Reyranella,0.5464078013389332
Ctenarytaina_eucalypti,SV17_Reyranella,0.44604003233260403
Ctenarytaina_spatulata,SV17_Reyranella,0.4410388648897176
Ctenarytaina_longicauda,SV17_Reyranella,0.41043898682425994
Ctenarytaina_insularis,SV17_Reyranella,0.4233393124769282
Anomalopsylla_POLLEN_ISLAND,SV17_Reyranella,0.3023154590429833
Anomalopsylla_insignita,SV17_Reyranella,0.2817689084984337
Acizzia_jucunda,SV18_Reyranella,0.6198227005939247
Acizzia_errabunda,SV18_Reyranella,0.6247660349141736
Acizzia_dodonaeae,SV18_Reyranella,0.6294191724041759
Acizzia_albizziae,SV18_Reyranella,0.6392719466550231
Acizzia_solanicola,SV18_Reyranella,0.6357579317090974
Arytainilla_spartiophila,SV18_Reyranella,0.616999248616359
Psylla_apicalis,SV18_Reyranella,0.6479794665186868
Psylla_carmichaeliae_A,SV18_Reyranella,0.6452215970281863
Psylla_carmichaeliae_E,SV18_Reyranella,0.6442274570055667
Casuarinicola_australis,SV18_Reyranella,0.7045362115723863
Trioza_BRENDA_MAY,SV18_Reyranella,0.7293466046514441
Trioza_doryphora,SV18_Reyranella,0.7291129285210379
Trioza_subvexa,SV18_Reyranella,0.726619505983496
Trioza_OMAHUTA,SV18_Reyranella,0.7324428320299944
Trioza_compressa,SV18_Reyranella,0.7322464940713784
Trioza_bifida,SV18_Reyranella,0.7334257787040631
Trioza_acuta,SV18_Reyranella,0.7282761854211462
Trioza_decurvata,SV18_Reyranella,0.7330453705951527
Trioza_colorata,SV18_Reyranella,0.7363087072578486
Trioza_dacrydii,SV18_Reyranella,0.7371475402427411
Trioza_obscura,SV18_Reyranella,0.7233295087938075
Trioza_discariae,SV18_Reyranella,0.7303282844454677
Trioza_sp_A,SV18_Reyranella,0.7290978841553939
Trioza_vitreoradiata,SV18_Reyranella,0.7294872391309621
Trioza_sp_D,SV18_Reyranella,0.7266474533089974
Trioza_fasciata,SV18_Reyranella,0.7193788847007835
Trioza_irregularis,SV18_Reyranella,0.7322975001183664
Trioza_sp_C,SV18_Reyranella,0.7319176633382579
Trioza_panacis,SV18_Reyranella,0.7304318139842548
Trioza_MASSEY,SV18_Reyranella,0.7103231408947055
Trioza_PRICES_VALLEY,SV18_Reyranella,0.7081060872011636
Triozid_sp,SV18_Reyranella,0.6555913195235692
Calophya_schini,SV18_Reyranella,0.5469649007931188
Eucalyptolyma_maideni,SV18_Reyranella,0.5780804505851924
Glycaspis_granulata,SV18_Reyranella,0.5423427670729147
Ctenarytaina_SHORT,SV18_Reyranella,0.593047581522626
Ctenarytaina_pollicaris,SV18_Reyranella,0.592710561842764
Ctenarytaina_clavata_sp_A,SV18_Reyranella,0.6013066344108746
Ctenarytaina_clavata_sp_B,SV18_Reyranella,0.6013242088110313
Ctenarytaina_sp_A,SV18_Reyranella,0.5945522310128221
Ctenarytaina_fuchsia_A,SV18_Reyranella,0.559031049416425
Ctenarytaina_fuchsia_B,SV18_Reyranella,0.5700842094388996
Ctenarytaina_eucalypti,SV18_Reyranella,0.6023372950022295
Ctenarytaina_spatulata,SV18_Reyranella,0.5976649809195291
Ctenarytaina_longicauda,SV18_Reyranella,0.629402717631961
Anomalopsylla_POLLEN_ISLAND,SV18_Reyranella,0.3069816104672006
Anomalopsylla_insignita,SV18_Reyranella,0.3333883249192591
Acizzia_hakeae,SV19_Reyranella,0.6225951594463187
Acizzia_jucunda,SV19_Reyranella,0.6179839634010624
Acizzia_errabunda,SV19_Reyranella,0.614366976168121
Acizzia_uncatoides,SV19_Reyranella,0.612215406657726
Acizzia_dodonaeae,SV19_Reyranella,0.6079869771987747
Acizzia_acaciae,SV19_Reyranella,0.5823061509222589
Acizzia_acaciaebaileyanae,SV19_Reyranella,0.5905936006732632
Acizzia_albizziae,SV19_Reyranella,0.5996169257328573
Acizzia_solanicola,SV19_Reyranella,0.5950408284196538
Psylla_carmichaeliae_A,SV19_Reyranella,0.6022720094255352
Casuarinicola_australis,SV19_Reyranella,0.5693425702195825
Trioza_curta,SV19_Reyranella,0.6234643404473076
Trioza_BRENDA_MAY,SV19_Reyranella,0.6786877922889039
Trioza_doryphora,SV19_Reyranella,0.6783209916871918
Trioza_subacuta,SV19_Reyranella,0.6824759397525826
Trioza_OMAHUTA,SV19_Reyranella,0.6762712436644782
Trioza_bifida,SV19_Reyranella,0.6895645330332242
Trioza_acuta,SV19_Reyranella,0.6855998311036686
Trioza_acuta_B,SV19_Reyranella,0.6861364215910765
Trioza_decurvata,SV19_Reyranella,0.6852322506127759
Trioza_colorata,SV19_Reyranella,0.6875255992471103
Trioza_dacrydii,SV19_Reyranella,0.6756747671975158
Trioza_obscura,SV19_Reyranella,0.6622568962588887
Trioza_discariae,SV19_Reyranella,0.6659873089565054
Trioza_emarginata,SV19_Reyranella,0.6767113940107616
Trioza_hebicola,SV19_Reyranella,0.6772298552622315
Trioza_sp_A,SV19_Reyranella,0.6826261513179732
Trioza_vitreoradiata,SV19_Reyranella,0.6813581328285997
Trioza_fasciata,SV19_Reyranella,0.6509118853683954
Trioza_irregularis,SV19_Reyranella,0.6603758667111441
Trioza_sp_C,SV19_Reyranella,0.6601620879933916
Trioza_panacis,SV19_Reyranella,0.6600578138183091
Trioza_PRICES_VALLEY,SV19_Reyranella,0.6655004656154203
Triozid_sp,SV19_Reyranella,0.6244930259389886
Calophya_schini,SV19_Reyranella,0.5920459866126454
Psyllopsis_fraxini,SV19_Reyranella,0.6390093916987043
Psyllopsis_fraxinicola,SV19_Reyranella,0.6355492120050468
Mycopsylla_fici,SV19_Reyranella,0.4089887395509587
Blastopsylla_occidentalis,SV19_Reyranella,0.4805523347476274
Eucalyptolyma_maideni,SV19_Reyranella,0.466423973242043
Glycaspis_granulata,SV19_Reyranella,0.4988999016577999
Ctenarytaina_SHORT,SV19_Reyranella,0.5299938826300946
Ctenarytaina_pollicaris,SV19_Reyranella,0.5288519936055139
Ctenarytaina_sp_B,SV19_Reyranella,0.5327068842690662
Ctenarytaina_clavata_sp_A,SV19_Reyranella,0.5328712727958549
Ctenarytaina_clavata_sp_B,SV19_Reyranella,0.5320188741727097
Ctenarytaina_sp_A,SV19_Reyranella,0.5294257428345561
Ctenarytaina_fuchsia_A,SV19_Reyranella,0.543401586870605
Ctenarytaina_fuchsia_B,SV19_Reyranella,0.5442066329027566
Ctenarytaina_eucalypti,SV19_Reyranella,0.6195026789240836
Ctenarytaina_spatulata,SV19_Reyranella,0.608351548439497
Ctenarytaina_thysanura,SV19_Reyranella,0.6074313481817964
Ctenarytaina_longicauda,SV19_Reyranella,0.5695197192240821
Anomalopsylla_POLLEN_ISLAND,SV19_Reyranella,0.21879981658311937
Acizzia_jucunda,SV20_Reyranella,0.646198579664543
Acizzia_uncatoides,SV20_Reyranella,0.6366470432041139
Acizzia_acaciae,SV20_Reyranella,0.6641293414757597
Trioza_curta,SV20_Reyranella,0.6785292181190997
Trioza_dacrydii,SV20_Reyranella,0.7261077772973781
Trioza_vitreoradiata,SV20_Reyranella,0.7684887459432275
Trioza_sp_D,SV20_Reyranella,0.7711197004416218
Trioza_panacis,SV20_Reyranella,0.7672130252694553
Ctenarytaina_pollicaris,SV20_Reyranella,0.6505782115556739
Ctenarytaina_clavata_sp_A,SV20_Reyranella,0.6474122617308201
Ctenarytaina_fuchsia_A,SV20_Reyranella,0.6231912352296639
Ctenarytaina_fuchsia_B,SV20_Reyranella,0.6089377321687433
Ctenarytaina_eucalypti,SV20_Reyranella,0.6111136341360153
Ctenarytaina_spatulata,SV20_Reyranella,0.613858546066996
Acizzia_hakeae,SV21_Reyranella,0.3329233312946184
